Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
40700,19,Female,Graduate,Latvia,7.0,Facebook,Yes,6.4,6,Single,4,7
40701,20,Female,Graduate,Syria,4.3,TikTok,No,6.8,9,In Relationship,1,3
40702,20,Male,Graduate,Tajikistan,2.0,YouTube,No,8.0,9,Complicated,1,2
40703,20,Female,Undergraduate,Brazil,1.8,Instagram,No,9.3,9,In Relationship,2,3
40704,20,Male,Undergraduate,Andorra,2.6,Snapchat,No,8.1,9,In Relationship,1,2
40705,20,Female,Undergraduate,Ecuador,5.3,Facebook,Yes,6.5,6,In Relationship,3,6
40706,23,Male,Undergraduate,Indonesia,7.1,TikTok,Yes,5.5,5,In Relationship,5,8
40707,18,Female,Undergraduate,Kosovo,2.0,Twitter,No,9.3,7,Complicated,1,2
40708,21,Male,Undergraduate,Panama,5.2,LINE,No,7.9,7,Single,3,5
40709,22,Male,Undergraduate,Austria,4.2,VKontakte,No,8.1,9,Single,2,5
40710,24,Male,High School,Afghanistan,3.9,Instagram,No,7.4,8,Single,2,3
40711,23,Female,Graduate,Afghanistan,6.5,WhatsApp,Yes,5.5,4,Single,5,9
40712,20,Male,High School,Costa Rica,4.5,Twitter,Yes,8.5,7,Complicated,2,5
40713,21,Female,High School,Costa Rica,6.2,YouTube,Yes,6.2,5,In Relationship,3,8
40714,22,Male,Undergraduate,Paraguay,4.6,LinkedIn,Yes,7.2,8,Complicated,2,7
40715,19,Male,Graduate,Kenya,7.6,Twitter,Yes,4.8,5,Complicated,4,7
40716,23,Female,High School,San Marino,2.0,Facebook,No,9.0,7,Single,2,4
40717,19,Male,Graduate,Hungary,4.0,TikTok,No,7.3,8,In Relationship,1,4
40718,21,Male,Graduate,Serbia,2.6,WeChat,No,7.4,8,In Relationship,2,4
40719,18,Female,Graduate,Mexico,2.9,Snapchat,No,8.5,9,In Relationship,2,2
40720,18,Male,Undergraduate,India,4.4,Snapchat,No,7.5,6,Single,3,6
40721,21,Female,Undergraduate,Estonia,5.3,YouTube,No,6.0,6,Single,2,6
40722,24,Female,Undergraduate,Trinidad,7.5,WhatsApp,Yes,6.0,6,Single,4,8
40723,24,Female,Undergraduate,Qatar,3.2,Facebook,No,7.1,9,Complicated,1,2
40724,18,Male,Graduate,Cyprus,8.0,Twitter,Yes,5.4,4,In Relationship,5,9
40725,24,Male,High School,Moldova,2.4,Twitter,No,8.5,9,In Relationship,1,2
40726,18,Male,Undergraduate,Maldives,1.7,VKontakte,No,8.0,9,Single,2,2
40727,19,Female,High School,Taiwan,1.6,Twitter,No,7.8,7,In Relationship,2,4
40728,24,Female,Undergraduate,Ireland,7.7,WhatsApp,Yes,6.4,6,Single,4,8
40729,18,Male,Graduate,Greece,7.8,Facebook,Yes,5.6,5,Single,3,8
40730,18,Female,Undergraduate,Poland,2.1,Instagram,No,9.1,7,Complicated,1,3
40731,21,Female,High School,Slovenia,4.7,Instagram,Yes,7.5,7,Single,2,5
40732,18,Male,Undergraduate,Iceland,3.4,Instagram,No,7.5,7,Complicated,3,4
40733,24,Male,Undergraduate,Denmark,2.7,YouTube,No,7.3,8,Single,2,3
40734,24,Male,High School,India,3.1,Instagram,No,7.9,8,In Relationship,1,3
40735,23,Female,Undergraduate,Colombia,7.0,YouTube,Yes,6.6,5,Single,5,8
40736,20,Female,High School,Ecuador,6.3,Snapchat,Yes,6.1,6,Single,3,6
40737,20,Female,Graduate,Thailand,8.0,Instagram,Yes,5.7,4,In Relationship,4,9
40738,21,Male,Undergraduate,Costa Rica,2.2,TikTok,No,8.6,9,In Relationship,1,2
40739,20,Female,Undergraduate,China,7.7,TikTok,Yes,5.5,5,In Relationship,4,9
40740,19,Female,High School,Egypt,1.5,YouTube,No,8.3,8,Single,1,2
40741,23,Male,Undergraduate,Ukraine,6.7,LinkedIn,Yes,6.3,7,Complicated,3,6
40742,23,Female,Undergraduate,Tajikistan,6.2,TikTok,Yes,7.0,6,Single,5,8
40743,21,Female,High School,Kyrgyzstan,3.8,YouTube,No,8.5,8,In Relationship,2,3
40744,24,Male,Undergraduate,Egypt,2.1,Instagram,No,8.0,9,Complicated,1,3
40745,18,Female,Graduate,Uruguay,3.5,Twitter,No,7.6,8,Single,3,4
40746,20,Female,High School,Philippines,4.7,VKontakte,Yes,7.5,6,Single,3,5
40747,19,Male,Undergraduate,Portugal,8.3,TikTok,Yes,5.9,6,Single,4,9
40748,24,Female,Graduate,South Africa,2.9,Instagram,No,8.4,8,Single,1,2
40749,21,Female,Undergraduate,Japan,4.3,Twitter,Yes,7.4,8,In Relationship,2,6
40750,24,Female,Undergraduate,San Marino,7.6,YouTube,Yes,5.2,4,In Relationship,4,8
40751,21,Female,Undergraduate,North Macedonia,6.2,WhatsApp,Yes,6.6,7,Single,3,8
40752,18,Female,Undergraduate,Bhutan,3.8,Instagram,No,7.4,8,In Relationship,2,4
40753,22,Male,Undergraduate,Trinidad,3.5,Instagram,No,8.3,7,In Relationship,3,6
40754,20,Male,Undergraduate,Hong Kong,6.0,Snapchat,Yes,6.3,6,Single,4,7
40755,19,Female,Graduate,Montenegro,7.7,Twitter,Yes,5.3,5,Single,4,8
40756,21,Male,Graduate,Oman,5.2,Twitter,No,7.4,6,In Relationship,3,6
40757,24,Male,Undergraduate,Morocco,2.8,YouTube,No,8.5,6,Single,2,4
40758,20,Male,Undergraduate,Serbia,4.5,LinkedIn,No,6.7,7,Complicated,2,4
40759,24,Male,Undergraduate,Morocco,5.3,Facebook,No,6.6,8,In Relationship,2,5
40760,19,Female,Graduate,China,6.9,YouTube,Yes,7.2,6,Single,4,8
40761,23,Female,High School,Serbia,2.0,Instagram,No,8.0,9,In Relationship,1,2
40762,23,Male,Graduate,New Zealand,1.6,Instagram,No,8.6,9,Single,0,2
40763,19,Male,Undergraduate,China,5.9,Instagram,Yes,6.1,6,In Relationship,4,8
40764,23,Female,High School,Brazil,4.0,TikTok,Yes,7.4,7,Complicated,3,6
40765,21,Male,High School,Slovenia,7.5,TikTok,Yes,5.1,5,Single,4,8
40766,20,Female,Undergraduate,Kazakhstan,6.9,VKontakte,Yes,7.2,7,Single,3,7
40767,19,Female,Graduate,Pakistan,5.3,TikTok,No,7.0,6,Single,3,6
40768,21,Female,Undergraduate,Lebanon,8.2,Twitter,Yes,4.5,5,Single,4,9
40769,20,Male,Undergraduate,Azerbaijan,3.7,Instagram,Yes,8.0,6,Single,3,7
40770,20,Male,Undergraduate,Belgium,3.6,Snapchat,No,6.4,8,Single,2,4
40771,21,Female,Undergraduate,Estonia,4.7,Facebook,No,7.2,7,Single,3,4
40772,20,Female,Undergraduate,Pakistan,2.0,LinkedIn,No,8.7,8,Complicated,1,2
40773,22,Female,Undergraduate,Germany,3.3,LinkedIn,No,7.3,9,In Relationship,1,3
40774,19,Female,Graduate,Italy,8.1,Instagram,Yes,5.0,6,In Relationship,4,8
40775,19,Female,Undergraduate,Kuwait,4.5,WhatsApp,No,6.4,7,Single,3,5
40776,20,Male,Undergraduate,Ukraine,5.1,TikTok,Yes,7.6,6,In Relationship,3,6
40777,21,Female,Undergraduate,Morocco,6.7,Twitter,Yes,5.4,5,Single,3,7
40778,18,Male,Undergraduate,Chile,3.6,Instagram,No,6.8,7,Single,2,4
40779,23,Male,Graduate,Taiwan,7.1,TikTok,Yes,6.1,7,Single,4,7
40780,20,Female,Undergraduate,Uzbekistan,3.7,Instagram,No,7.7,9,In Relationship,1,3
40781,18,Female,Graduate,Andorra,4.5,TikTok,Yes,7.2,7,In Relationship,3,5
40782,20,Female,Graduate,Spain,1.8,TikTok,No,9.0,9,In Relationship,1,2
40783,18,Female,Undergraduate,Nepal,8.2,Instagram,Yes,5.3,4,Single,4,9
40784,20,Male,Undergraduate,Nepal,7.8,Facebook,Yes,4.8,4,In Relationship,4,9
40785,21,Female,Graduate,Turkey,5.4,TikTok,Yes,6.6,7,Single,3,7
40786,23,Male,Undergraduate,Netherlands,4.1,VKontakte,No,7.5,7,Complicated,2,5
40787,24,Male,Graduate,Bhutan,2.1,YouTube,No,8.3,9,Single,2,2
40788,24,Female,Graduate,Slovakia,5.0,Instagram,Yes,6.8,8,Single,2,5
40789,18,Male,High School,Norway,8.5,YouTube,Yes,5.5,5,Complicated,4,9
40790,22,Male,Graduate,Uruguay,5.5,Facebook,Yes,7.6,7,In Relationship,2,5
40791,21,Female,Undergraduate,Argentina,4.0,Snapchat,No,6.8,7,Single,2,4
40792,23,Male,Graduate,Colombia,3.6,Instagram,No,8.0,7,Complicated,2,4
40793,20,Male,Undergraduate,Czech Republic,6.6,Twitter,Yes,5.6,6,Single,4,9
40794,18,Female,Undergraduate,Azerbaijan,3.5,Instagram,No,8.1,9,In Relationship,0,3
40795,23,Female,Graduate,USA,3.6,YouTube,Yes,7.4,7,Single,4,5
40796,19,Male,Graduate,Oman,6.8,LinkedIn,Yes,5.5,6,In Relationship,3,6
40797,21,Female,Undergraduate,Liechtenstein,1.8,VKontakte,No,9.6,9,In Relationship,1,2
40798,18,Female,Graduate,South Africa,7.2,TikTok,Yes,6.3,5,Single,4,7
40799,21,Male,High School,Jordan,7.5,Instagram,Yes,5.5,5,Single,3,7
40800,18,Female,Graduate,Malaysia,7.4,VKontakte,Yes,6.3,5,Single,3,8
40801,24,Male,Graduate,Hong Kong,7.8,Instagram,Yes,6.1,4,In Relationship,5,9
40802,19,Female,Graduate,Bolivia,2.5,Twitter,No,8.3,9,In Relationship,1,2
40803,22,Female,Graduate,Moldova,3.3,Instagram,No,8.0,8,In Relationship,2,3
40804,19,Female,High School,Kosovo,6.3,WhatsApp,Yes,6.2,6,Complicated,3,7
40805,20,Male,Undergraduate,Latvia,5.9,TikTok,No,6.8,8,In Relationship,3,6
40806,21,Male,Undergraduate,Mexico,2.2,Twitter,No,8.5,9,Single,0,2
40807,22,Male,Undergraduate,North Macedonia,4.5,Twitter,Yes,6.5,5,Single,3,7
40808,21,Male,Undergraduate,Indonesia,5.5,TikTok,No,6.3,7,Single,3,5
40809,23,Male,Undergraduate,Peru,5.8,Facebook,Yes,6.0,5,Complicated,3,7
40810,18,Male,Undergraduate,Singapore,8.2,TikTok,Yes,6.4,5,Single,4,9
40811,20,Male,Undergraduate,Bolivia,6.3,Instagram,Yes,6.2,5,Single,4,7
40812,20,Female,Undergraduate,Kyrgyzstan,3.9,TikTok,No,8.0,7,Single,3,5
40813,21,Male,Undergraduate,Albania,4.3,Instagram,No,7.5,7,In Relationship,2,4
40814,24,Female,Graduate,Ecuador,3.7,Instagram,No,7.9,8,Single,1,3
40815,20,Male,Graduate,Portugal,5.3,YouTube,No,6.1,6,In Relationship,3,6
40816,21,Female,Graduate,Bolivia,1.9,YouTube,No,8.2,9,Single,2,3
40817,18,Male,Undergraduate,Kyrgyzstan,1.5,TikTok,No,9.1,8,In Relationship,1,2
40818,18,Male,Undergraduate,Indonesia,4.2,Instagram,No,7.4,7,In Relationship,3,6
40819,21,Male,High School,Kenya,5.0,Twitter,No,6.9,8,Single,2,4
40820,19,Male,Graduate,Nepal,3.0,YouTube,Yes,8.3,8,Single,2,5
40821,19,Male,High School,Kenya,7.5,TikTok,Yes,5.6,5,Single,4,9
40822,18,Female,Undergraduate,UAE,2.3,YouTube,No,9.1,9,In Relationship,1,2
40823,22,Male,Graduate,Sri Lanka,8.1,WeChat,Yes,5.4,6,In Relationship,4,9
40824,19,Female,Undergraduate,Slovenia,5.1,Instagram,Yes,6.0,7,Single,3,6
40825,21,Male,Undergraduate,Canada,3.0,LINE,No,8.1,9,Single,2,3
40826,18,Female,Graduate,Australia,6.5,Facebook,Yes,6.7,5,Complicated,3,7
40827,20,Female,Undergraduate,Kyrgyzstan,6.2,Facebook,Yes,6.8,5,In Relationship,3,7
40828,20,Male,Undergraduate,Afghanistan,4.0,Twitter,Yes,7.8,7,In Relationship,2,5
40829,24,Male,Undergraduate,Sri Lanka,6.2,Instagram,Yes,6.2,6,Complicated,4,8
40830,19,Female,Graduate,Israel,2.6,TikTok,No,8.5,9,Single,1,3
40831,22,Female,Undergraduate,Kuwait,1.8,TikTok,No,7.5,9,Single,1,2
40832,23,Female,High School,Kyrgyzstan,8.0,Instagram,Yes,5.3,5,In Relationship,4,9
40833,19,Male,Graduate,UAE,7.7,LinkedIn,Yes,5.7,5,Single,5,9
40834,22,Female,Undergraduate,Brazil,6.1,WeChat,Yes,6.6,5,Single,3,7
40835,19,Male,Undergraduate,Bangladesh,5.8,TikTok,Yes,5.7,8,Single,3,6
40836,20,Male,Undergraduate,Monaco,3.3,WeChat,No,8.2,9,In Relationship,2,3
40837,22,Female,Undergraduate,Thailand,4.4,KakaoTalk,Yes,6.5,8,Single,2,5
40838,20,Female,Graduate,Switzerland,6.1,TikTok,Yes,6.0,4,Single,4,8
40839,24,Female,Graduate,Kenya,7.3,Instagram,Yes,5.9,5,Single,4,8
40840,21,Female,Undergraduate,Pakistan,2.3,WeChat,No,8.2,8,In Relationship,2,2
40841,21,Female,Undergraduate,Singapore,5.8,LinkedIn,Yes,6.6,6,Single,3,7
40842,18,Male,Undergraduate,Estonia,5.7,YouTube,Yes,7.2,6,Single,3,6
40843,20,Male,Graduate,Qatar,7.5,TikTok,Yes,5.8,4,In Relationship,5,9
40844,20,Female,Undergraduate,Vatican City,5.9,YouTube,No,6.1,8,Single,3,5
40845,24,Male,Graduate,Uzbekistan,1.6,YouTube,No,8.7,8,In Relationship,2,3
40846,18,Female,Undergraduate,Poland,5.5,Facebook,No,6.7,7,Single,1,4
40847,21,Male,Undergraduate,Argentina,5.7,Facebook,Yes,6.6,6,In Relationship,2,6
40848,21,Female,Graduate,Moldova,5.2,WhatsApp,No,6.7,7,Complicated,3,5
40849,22,Male,Undergraduate,Sweden,1.7,Facebook,No,8.5,9,Single,1,2
40850,22,Female,Graduate,Kyrgyzstan,2.0,Snapchat,No,8.0,7,Single,1,4
40851,23,Female,Undergraduate,China,3.0,Facebook,No,8.2,8,Single,2,4
40852,24,Female,High School,Singapore,1.9,TikTok,No,8.1,9,Single,1,2
40853,21,Male,Undergraduate,Italy,4.3,KakaoTalk,No,8.0,8,Single,3,4
40854,23,Male,Undergraduate,New Zealand,7.8,WeChat,Yes,5.6,5,Single,4,9
40855,19,Female,Graduate,Sweden,4.2,Instagram,No,7.7,7,In Relationship,2,4
40856,20,Female,Graduate,Maldives,2.9,LINE,No,8.0,7,In Relationship,2,4
40857,22,Female,High School,South Korea,7.5,VKontakte,Yes,6.4,6,In Relationship,4,8
40858,19,Female,High School,Chile,8.1,LinkedIn,Yes,5.8,6,In Relationship,3,8
40859,22,Female,Graduate,Hong Kong,6.8,Twitter,Yes,6.4,6,Complicated,3,6
40860,18,Male,Undergraduate,Paraguay,4.9,Facebook,No,7.0,7,Single,2,5
40861,20,Female,Undergraduate,UAE,6.0,Facebook,Yes,6.0,5,Single,3,7
40862,23,Female,Graduate,Moldova,3.2,YouTube,No,7.9,9,Single,1,3
40863,23,Male,Graduate,Chile,7.7,TikTok,Yes,6.3,4,In Relationship,4,9
40864,22,Male,Undergraduate,Nigeria,4.1,VKontakte,No,7.1,7,Single,1,3
40865,21,Male,Undergraduate,Kuwait,7.3,LinkedIn,Yes,5.7,4,Single,4,9
40866,24,Female,High School,Israel,4.4,YouTube,Yes,7.7,6,Single,3,5
40867,23,Male,High School,Ireland,3.2,Twitter,No,7.5,8,In Relationship,3,5
40868,18,Male,Undergraduate,Venezuela,7.7,Instagram,Yes,6.0,4,In Relationship,5,8
40869,18,Male,Graduate,Hungary,4.7,KakaoTalk,No,7.4,5,Complicated,3,6
40870,21,Female,Graduate,Chile,4.8,TikTok,No,7.4,8,In Relationship,2,6
40871,18,Male,Undergraduate,Bolivia,1.7,WhatsApp,No,8.8,7,In Relationship,2,3
40872,24,Male,Graduate,Ireland,4.9,Instagram,Yes,6.7,6,Single,3,6
40873,20,Male,Graduate,Philippines,2.5,Instagram,No,8.3,8,In Relationship,2,4
40874,22,Male,Undergraduate,Syria,8.2,TikTok,Yes,5.4,5,In Relationship,4,9
40875,18,Male,High School,Monaco,8.2,TikTok,Yes,5.8,5,Single,5,9
40876,20,Female,Graduate,Kosovo,3.5,WeChat,No,7.9,8,In Relationship,2,4
40877,21,Female,Undergraduate,Morocco,2.4,Snapchat,No,9.1,8,Single,2,3
40878,22,Male,High School,Poland,2.4,Instagram,No,8.6,9,Single,1,3
40879,21,Male,High School,Estonia,1.6,Facebook,No,9.1,9,Single,0,2
40880,22,Female,Graduate,San Marino,2.7,Snapchat,No,7.6,7,Single,1,2
40881,24,Female,High School,Nigeria,7.0,TikTok,Yes,5.6,4,In Relationship,5,9
40882,18,Male,Graduate,Tajikistan,6.2,LINE,Yes,6.8,5,Single,4,8
40883,18,Male,Undergraduate,Czech Republic,4.6,Instagram,No,7.5,9,Single,2,4
40884,22,Female,High School,Maldives,5.5,WhatsApp,No,6.2,8,Single,2,5
40885,20,Male,Graduate,Colombia,4.9,YouTube,Yes,7.3,6,In Relationship,3,6
40886,20,Female,Undergraduate,Poland,5.6,TikTok,No,7.6,7,Single,3,6
40887,20,Female,Undergraduate,UAE,6.8,Facebook,Yes,6.0,7,Complicated,3,6
40888,19,Female,Undergraduate,France,5.4,VKontakte,No,6.4,7,Single,2,5
40889,23,Female,High School,Indonesia,3.4,WhatsApp,No,7.4,9,In Relationship,2,4
40890,23,Female,Graduate,Montenegro,6.7,Twitter,Yes,5.6,6,Single,4,7
40891,23,Male,Undergraduate,Brazil,4.7,Twitter,No,7.8,6,Complicated,3,5
40892,20,Male,Undergraduate,Bolivia,6.2,Instagram,Yes,6.5,5,In Relationship,4,8
40893,18,Male,Undergraduate,Sri Lanka,4.1,YouTube,No,7.3,8,Single,2,4
40894,24,Male,Graduate,UAE,3.0,Instagram,No,6.3,6,In Relationship,1,3
40895,19,Female,Undergraduate,Maldives,6.9,WhatsApp,Yes,6.3,6,Single,5,9
40896,20,Male,Undergraduate,Lithuania,5.1,TikTok,Yes,6.6,4,Complicated,3,6
40897,18,Male,Graduate,France,1.8,YouTube,No,7.7,9,Single,1,2
40898,19,Female,Graduate,Cyprus,2.4,LinkedIn,No,9.0,9,Single,2,4
40899,18,Female,Undergraduate,Indonesia,8.3,Facebook,Yes,5.7,5,Single,2,6
40900,22,Female,Graduate,Maldives,2.0,TikTok,No,8.0,9,In Relationship,0,2
40901,18,Male,Undergraduate,Tajikistan,8.1,TikTok,Yes,5.7,6,In Relationship,5,8
40902,19,Female,Undergraduate,Germany,7.1,LINE,Yes,5.9,4,In Relationship,4,9
40903,20,Female,Graduate,Japan,7.6,Instagram,Yes,5.3,6,In Relationship,3,6
40904,23,Male,Undergraduate,South Korea,8.5,Facebook,Yes,5.3,5,In Relationship,4,9
40905,19,Male,High School,Kazakhstan,6.5,WeChat,Yes,5.8,4,Complicated,4,8
40906,20,Female,Undergraduate,Kyrgyzstan,3.0,Instagram,No,8.1,9,In Relationship,1,2
40907,20,Female,Undergraduate,USA,5.9,Twitter,Yes,6.1,4,In Relationship,4,7
40908,24,Female,Undergraduate,Austria,4.9,WeChat,Yes,6.6,8,Single,3,5
40909,21,Female,Undergraduate,Afghanistan,7.9,Twitter,Yes,5.6,7,Single,4,7
40910,24,Male,Undergraduate,Singapore,6.6,Instagram,Yes,6.2,4,Single,5,9
40911,22,Male,Undergraduate,Lebanon,5.2,TikTok,No,7.8,6,Single,2,5
40912,21,Male,Undergraduate,Paraguay,6.3,Instagram,No,6.0,7,In Relationship,4,6
40913,23,Male,Undergraduate,Kenya,8.2,LINE,Yes,6.1,5,Single,4,9
40914,19,Female,Undergraduate,Brazil,5.5,TikTok,Yes,7.3,6,Complicated,3,6
40915,21,Female,Undergraduate,Kuwait,6.7,TikTok,Yes,5.6,6,Single,3,7
40916,23,Male,Undergraduate,Kazakhstan,3.2,YouTube,No,7.6,9,In Relationship,1,2
40917,20,Female,Undergraduate,Jamaica,2.4,Instagram,No,6.6,8,Single,1,3
40918,19,Male,Undergraduate,Luxembourg,7.7,Twitter,Yes,4.8,6,Single,5,9
40919,21,Female,High School,Monaco,5.2,TikTok,Yes,7.3,9,Single,3,5
40920,18,Female,High School,Cyprus,7.2,Instagram,Yes,7.1,4,Single,4,8
40921,23,Female,Undergraduate,South Africa,4.0,TikTok,Yes,7.5,7,In Relationship,4,5
40922,23,Male,High School,Jamaica,6.8,YouTube,Yes,7.0,5,Single,4,8
40923,22,Female,Undergraduate,Lebanon,3.9,Twitter,Yes,7.3,8,Single,1,5
40924,18,Male,Undergraduate,Ireland,2.4,Instagram,No,8.3,8,Single,1,2
40925,19,Female,High School,USA,2.7,WhatsApp,No,7.8,9,Single,1,3
40926,21,Female,Undergraduate,Ireland,5.5,Facebook,Yes,6.3,4,Single,4,7
40927,20,Female,Undergraduate,Austria,5.6,Instagram,Yes,6.4,5,In Relationship,3,7
40928,21,Male,Graduate,Indonesia,3.8,Instagram,No,7.8,8,In Relationship,2,4
40929,24,Female,Undergraduate,Spain,5.0,Facebook,Yes,6.2,6,Complicated,1,5
40930,19,Male,Graduate,Georgia,1.5,Facebook,Yes,9.0,8,In Relationship,3,5
40931,19,Male,Undergraduate,Andorra,4.5,Snapchat,Yes,7.2,6,Single,3,5
40932,19,Female,Undergraduate,Australia,4.6,Facebook,No,7.5,6,Single,1,4
40933,19,Female,Undergraduate,Chile,1.7,TikTok,No,8.7,9,Complicated,1,3
40934,24,Male,Graduate,Slovenia,7.0,WhatsApp,Yes,5.6,6,Single,4,7
40935,23,Male,Graduate,Qatar,6.0,Snapchat,Yes,6.5,4,Complicated,4,9
40936,21,Male,Graduate,Uzbekistan,5.5,YouTube,Yes,7.3,5,Single,2,5
40937,18,Female,Undergraduate,Albania,3.4,TikTok,No,7.9,9,Single,2,4
40938,20,Male,Undergraduate,Yemen,3.3,Instagram,No,7.5,8,In Relationship,2,4
40939,20,Female,High School,Pakistan,7.1,Snapchat,Yes,6.3,4,Complicated,5,9
40940,22,Male,Undergraduate,Turkey,2.4,Instagram,No,8.3,7,In Relationship,2,4
40941,23,Male,Graduate,Luxembourg,7.0,Instagram,Yes,5.5,7,Single,4,8
40942,19,Female,Undergraduate,Belarus,1.5,TikTok,No,8.0,9,Single,0,2
40943,19,Female,High School,Bangladesh,6.2,Instagram,Yes,6.6,7,In Relationship,3,6
40944,19,Female,Undergraduate,Philippines,2.0,Twitter,No,8.1,9,Complicated,1,2
40945,23,Female,Undergraduate,Turkey,7.1,TikTok,Yes,5.2,4,Complicated,4,8
40946,18,Female,Graduate,Uzbekistan,6.8,Twitter,Yes,6.4,6,In Relationship,4,8
40947,19,Female,Graduate,Indonesia,2.2,WhatsApp,No,8.1,8,Single,0,2
40948,22,Male,High School,Oman,7.8,KakaoTalk,Yes,5.3,6,Single,3,7
40949,22,Male,Graduate,Paraguay,7.5,VKontakte,Yes,6.4,6,In Relationship,3,7
40950,18,Male,High School,Kenya,2.5,Twitter,No,9.1,9,Single,0,2
40951,23,Female,High School,Canada,2.4,Instagram,No,8.1,7,Single,1,2
40952,19,Male,High School,Sweden,6.5,LINE,Yes,6.1,7,Complicated,4,8
40953,24,Male,Graduate,Bhutan,7.8,YouTube,Yes,5.8,6,In Relationship,5,9
40954,21,Female,High School,Czech Republic,5.1,TikTok,Yes,7.4,5,Single,3,6
40955,21,Male,Undergraduate,Monaco,1.9,Snapchat,No,8.2,9,Complicated,0,2
40956,20,Male,High School,Mexico,5.5,LINE,Yes,7.0,5,Single,4,7
40957,18,Female,Undergraduate,South Korea,2.4,YouTube,No,9.1,9,Complicated,2,3
40958,21,Female,Undergraduate,Costa Rica,1.8,Snapchat,No,8.3,8,Single,1,2
40959,20,Male,Undergraduate,Hong Kong,7.6,YouTube,Yes,5.7,5,Single,4,8
40960,22,Male,High School,Sri Lanka,4.9,TikTok,Yes,6.9,6,Single,3,6
40961,20,Female,Graduate,Bahamas,5.5,Instagram,Yes,7.0,5,Single,4,7
40962,19,Female,Undergraduate,Jordan,6.3,YouTube,No,6.5,6,Single,3,6
40963,19,Male,Graduate,Austria,6.5,Twitter,Yes,5.2,5,In Relationship,4,8
40964,22,Female,High School,Ghana,3.6,LinkedIn,No,7.2,6,Single,4,5
40965,18,Female,Undergraduate,Morocco,2.7,Twitter,No,7.6,8,In Relationship,1,3
40966,23,Male,Undergraduate,South Africa,1.9,Facebook,No,8.6,9,In Relationship,2,2
40967,19,Female,Graduate,Denmark,2.2,YouTube,No,8.2,9,In Relationship,1,3
40968,19,Female,Graduate,Turkey,7.0,YouTube,Yes,6.2,6,Single,4,8
40969,20,Female,Undergraduate,New Zealand,5.6,WhatsApp,Yes,5.9,7,Single,3,6
40970,20,Male,Undergraduate,USA,5.9,YouTube,Yes,6.7,7,In Relationship,3,7
40971,20,Male,Undergraduate,Canada,7.3,Twitter,Yes,5.7,6,Single,4,7
40972,21,Female,Undergraduate,Vatican City,7.1,YouTube,Yes,5.4,6,In Relationship,4,8
40973,24,Female,Undergraduate,Canada,4.2,YouTube,No,7.9,6,In Relationship,4,5
40974,22,Female,Graduate,Sri Lanka,3.6,Instagram,Yes,7.7,6,Single,2,5
40975,18,Female,Undergraduate,Estonia,6.5,WeChat,Yes,6.5,6,Single,4,7
40976,20,Male,High School,Slovakia,1.7,VKontakte,No,8.2,9,Single,1,3
40977,18,Male,Graduate,Vietnam,4.6,Instagram,No,7.2,7,Single,2,5
40978,24,Male,Undergraduate,Kenya,8.1,YouTube,Yes,5.7,5,In Relationship,4,8
40979,20,Male,Undergraduate,Jordan,5.4,Instagram,Yes,7.2,6,Complicated,3,7
40980,19,Female,Undergraduate,Kenya,5.7,YouTube,Yes,6.8,5,In Relationship,5,8
40981,24,Male,Graduate,Iceland,7.3,KakaoTalk,Yes,5.4,6,In Relationship,4,7
40982,18,Female,Graduate,Philippines,7.0,Facebook,Yes,5.4,6,In Relationship,5,9
40983,21,Female,Graduate,Germany,4.6,YouTube,Yes,6.9,6,Complicated,1,5
40984,20,Female,Graduate,Philippines,3.6,Twitter,Yes,7.5,6,In Relationship,2,5
40985,23,Female,Undergraduate,Canada,4.5,YouTube,No,7.1,8,Complicated,2,4
40986,22,Female,Undergraduate,Lithuania,4.5,TikTok,Yes,7.4,8,Complicated,3,6
40987,19,Male,Graduate,Kyrgyzstan,2.4,Snapchat,No,7.7,9,In Relationship,0,2
40988,24,Male,Undergraduate,South Korea,7.5,WhatsApp,Yes,5.5,6,Single,4,7
40989,24,Male,Graduate,Singapore,6.7,LINE,Yes,6.0,5,In Relationship,3,7
40990,20,Male,Undergraduate,Costa Rica,7.2,Twitter,Yes,6.0,5,Single,4,9
40991,24,Female,Undergraduate,Singapore,6.6,Twitter,Yes,6.0,6,In Relationship,5,8
40992,18,Male,Graduate,Greece,6.7,WeChat,Yes,6.3,5,In Relationship,4,7
40993,20,Female,High School,Bolivia,3.7,Twitter,No,7.6,8,Single,0,2
40994,19,Female,Undergraduate,Taiwan,5.4,Instagram,Yes,7.1,6,Single,4,6
40995,22,Male,Graduate,Estonia,4.5,TikTok,Yes,7.5,7,In Relationship,2,5
40996,22,Male,Graduate,San Marino,1.5,Twitter,No,9.6,9,Single,1,2
40997,22,Female,High School,Bahrain,6.0,TikTok,Yes,6.4,7,Single,3,7
40998,23,Female,Graduate,Bahamas,2.8,YouTube,No,8.9,8,Single,2,4
40999,19,Male,Undergraduate,Uzbekistan,4.6,Instagram,Yes,7.2,7,Single,2,5
41000,23,Female,Undergraduate,Bangladesh,7.8,YouTube,Yes,5.5,6,In Relationship,3,7
41001,23,Female,Graduate,Afghanistan,3.1,YouTube,No,8.0,8,Single,1,4
