Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
34248,19,Male,Graduate,Germany,5.1,WhatsApp,Yes,7.3,7,Single,2,7
34249,23,Male,Graduate,Switzerland,3.8,Facebook,Yes,7.1,6,In Relationship,2,7
34250,19,Female,Undergraduate,Nepal,6.3,Facebook,Yes,6.7,5,In Relationship,4,8
34251,22,Male,Graduate,UK,3.9,Instagram,No,7.8,8,Single,2,4
34252,22,Male,Undergraduate,Mexico,3.9,Instagram,Yes,6.5,6,In Relationship,3,7
34253,19,Female,Graduate,Singapore,4.8,Twitter,Yes,7.2,6,Single,2,7
34254,20,Female,Graduate,Canada,4.0,Snapchat,Yes,7.1,6,Single,3,7
34255,21,Male,Graduate,India,4.0,WhatsApp,Yes,8.0,7,Single,2,5
34256,21,Male,Undergraduate,Russia,7.0,TikTok,Yes,6.3,5,In Relationship,3,8
34257,22,Male,Undergraduate,USA,5.6,Instagram,No,7.4,6,In Relationship,3,6
34258,20,Male,Undergraduate,Slovenia,4.6,WhatsApp,Yes,6.6,6,Single,3,7
34259,19,Female,Undergraduate,USA,6.5,Instagram,Yes,4.1,4,Single,4,9
34260,22,Female,Undergraduate,UAE,5.1,WhatsApp,Yes,6.0,5,Single,4,8
34261,21,Male,Undergraduate,India,5.5,TikTok,Yes,7.0,6,Single,2,7
34262,24,Male,Undergraduate,Russia,2.9,Instagram,Yes,8.5,7,Single,2,4
34263,19,Female,Undergraduate,Colombia,1.5,Instagram,No,9.0,9,Single,0,2
34264,22,Male,Graduate,Poland,5.6,WhatsApp,Yes,6.7,5,In Relationship,3,7
34265,22,Female,Graduate,Ireland,4.1,TikTok,No,7.1,7,Single,2,4
34266,20,Male,Undergraduate,Australia,5.2,Instagram,No,6.4,6,Single,2,7
34267,21,Male,Graduate,Azerbaijan,4.7,TikTok,Yes,7.5,5,In Relationship,4,8
34268,21,Male,Undergraduate,UAE,4.8,Instagram,Yes,5.4,7,In Relationship,3,5
34269,19,Male,Graduate,Kuwait,4.6,WhatsApp,Yes,7.1,6,In Relationship,4,7
34270,22,Male,Graduate,Canada,4.7,Instagram,No,7.5,7,Single,3,5
34271,20,Male,Undergraduate,India,4.1,Instagram,Yes,6.9,5,Single,3,7
34272,19,Female,Graduate,Ireland,4.7,TikTok,No,7.8,6,In Relationship,4,8
34273,20,Female,Graduate,Maldives,4.8,TikTok,Yes,7.4,5,Single,3,7
34274,22,Male,Graduate,Nepal,6.8,Twitter,Yes,7.2,6,Single,3,8
34275,23,Female,Undergraduate,USA,4.2,LINE,Yes,6.5,6,In Relationship,2,5
34276,21,Female,Graduate,Singapore,4.2,Facebook,No,6.5,7,Single,2,5
34277,19,Male,Undergraduate,Canada,5.8,Instagram,No,5.8,5,Single,4,8
34278,19,Male,Undergraduate,Latvia,5.4,TikTok,Yes,5.3,6,Single,4,8
34279,19,Male,High School,Ireland,5.2,Instagram,No,6.2,6,Complicated,3,7
34280,21,Male,Undergraduate,Ireland,6.2,LinkedIn,No,6.3,5,In Relationship,4,7
34281,24,Female,Undergraduate,Russia,6.3,Twitter,Yes,6.7,5,In Relationship,4,8
34282,24,Female,Undergraduate,Canada,5.0,Instagram,No,7.0,7,Single,3,5
34283,21,Male,Undergraduate,Bangladesh,4.6,Instagram,Yes,5.9,6,Single,3,7
34284,19,Female,Graduate,Japan,4.4,TikTok,Yes,7.2,8,In Relationship,2,4
34285,21,Female,Graduate,Turkey,5.2,TikTok,Yes,5.5,7,Single,3,7
34286,19,Male,Graduate,India,5.5,Facebook,Yes,7.3,7,In Relationship,3,7
34287,19,Male,Undergraduate,Turkey,5.5,Instagram,Yes,5.5,6,In Relationship,4,8
34288,20,Male,Undergraduate,Poland,4.4,Instagram,Yes,6.9,6,In Relationship,3,6
34289,21,Female,Undergraduate,Kenya,6.9,TikTok,Yes,5.5,5,In Relationship,4,8
34290,21,Male,Graduate,Switzerland,6.8,Instagram,Yes,6.7,5,Single,4,8
34291,21,Female,Graduate,Pakistan,4.1,Facebook,No,6.9,7,Single,3,5
34292,22,Male,Graduate,Japan,5.1,Instagram,No,7.1,6,Single,3,7
34293,22,Female,Undergraduate,Australia,3.9,Instagram,Yes,7.9,8,In Relationship,1,4
34294,20,Male,Undergraduate,France,4.0,WhatsApp,Yes,7.9,8,Single,1,4
34295,22,Male,Undergraduate,China,4.9,Facebook,Yes,6.5,6,Single,3,7
34296,19,Female,Undergraduate,Japan,5.5,Twitter,No,6.5,7,Single,3,7
34297,20,Female,Graduate,Japan,3.9,Snapchat,Yes,9.1,8,Single,2,4
34298,20,Female,Undergraduate,Lebanon,6.2,TikTok,Yes,6.1,6,Complicated,4,7
34299,20,Male,Undergraduate,Liechtenstein,3.5,Instagram,Yes,6.9,7,In Relationship,2,5
34300,20,Male,Graduate,Japan,4.9,LinkedIn,Yes,8.1,5,In Relationship,3,7
34301,19,Female,Graduate,India,4.9,Instagram,No,7.0,8,In Relationship,2,4
34302,19,Male,Undergraduate,Sri Lanka,4.4,WeChat,Yes,7.3,7,In Relationship,3,7
34303,20,Female,Undergraduate,Nepal,6.0,Twitter,Yes,6.8,6,In Relationship,3,7
34304,19,Male,Undergraduate,Denmark,3.6,Instagram,No,8.7,8,Single,2,4
34305,22,Female,Graduate,Ukraine,7.5,WhatsApp,Yes,4.5,5,Single,4,8
34306,19,Male,Graduate,Spain,6.3,TikTok,Yes,7.1,5,In Relationship,4,8
34307,20,Female,Undergraduate,Sri Lanka,4.5,Instagram,No,8.8,8,In Relationship,3,4
34308,22,Male,Graduate,France,4.8,TikTok,Yes,8.1,6,In Relationship,4,7
34309,19,Male,Undergraduate,Netherlands,3.1,KakaoTalk,No,7.9,7,Single,2,4
34310,21,Male,Undergraduate,Sri Lanka,3.8,WhatsApp,No,8.4,7,Complicated,2,5
34311,22,Female,Graduate,Argentina,4.2,TikTok,Yes,7.2,8,In Relationship,2,4
34312,22,Male,Undergraduate,Sri Lanka,4.8,Facebook,Yes,8.4,6,In Relationship,2,6
34313,22,Female,Undergraduate,Denmark,6.3,Facebook,Yes,5.4,5,Single,4,8
34314,19,Female,Undergraduate,Canada,4.5,TikTok,Yes,7.8,5,In Relationship,3,7
34315,19,Female,Undergraduate,Bangladesh,5.6,Facebook,Yes,6.4,5,In Relationship,3,8
34316,22,Female,Graduate,Spain,4.3,WhatsApp,Yes,7.9,6,Single,3,7
34317,19,Female,Undergraduate,Denmark,4.4,Instagram,Yes,7.5,7,Single,3,7
34318,22,Female,Undergraduate,China,5.8,TikTok,Yes,6.5,5,Single,3,7
34319,20,Male,Undergraduate,China,5.8,Instagram,Yes,5.5,6,Single,3,7
34320,24,Male,Undergraduate,USA,5.2,Instagram,Yes,6.1,6,Single,3,7
34321,20,Male,High School,China,6.2,Facebook,No,6.8,6,In Relationship,3,7
34322,22,Male,Undergraduate,Georgia,2.9,WhatsApp,Yes,8.5,8,Single,1,4
34323,18,Female,Undergraduate,Russia,5.9,TikTok,Yes,7.2,5,Complicated,4,8
34324,20,Male,Undergraduate,Japan,5.4,TikTok,Yes,5.5,5,In Relationship,3,8
34325,24,Male,Undergraduate,Canada,5.0,Twitter,Yes,8.0,5,Single,3,7
34326,21,Female,Graduate,Afghanistan,5.4,Instagram,No,7.7,6,In Relationship,4,7
34327,20,Female,Graduate,Mexico,4.3,Instagram,Yes,7.6,6,Single,2,5
34328,23,Male,Graduate,Sri Lanka,3.8,WhatsApp,Yes,7.2,7,Single,2,7
34329,22,Male,Graduate,UK,4.1,TikTok,Yes,7.3,8,Single,2,5
34330,22,Female,Graduate,Ireland,5.6,TikTok,Yes,5.9,6,In Relationship,3,7
34331,20,Female,Graduate,Poland,5.2,Instagram,No,7.1,7,Complicated,2,6
34332,22,Female,Undergraduate,USA,8.2,WhatsApp,Yes,4.5,4,In Relationship,5,9
34333,19,Male,Undergraduate,Finland,5.0,Instagram,Yes,6.7,7,Single,2,5
34334,22,Female,Undergraduate,Spain,5.8,Instagram,Yes,5.9,8,Single,2,5
34335,21,Female,Graduate,Afghanistan,4.0,TikTok,No,8.4,8,Single,2,4
34336,20,Male,Graduate,Malaysia,4.7,Instagram,No,6.8,7,In Relationship,2,5
34337,19,Female,Graduate,India,4.4,Instagram,Yes,6.0,7,Complicated,3,7
34338,20,Female,Undergraduate,India,5.8,TikTok,Yes,6.8,6,Single,3,7
34339,19,Female,Undergraduate,China,5.8,Instagram,Yes,5.8,6,Single,4,8
34340,20,Female,High School,Switzerland,6.4,TikTok,Yes,5.5,6,Single,4,8
34341,21,Female,Undergraduate,India,4.9,Facebook,No,6.6,6,Single,4,7
34342,20,Male,Undergraduate,Poland,3.0,Snapchat,No,8.4,8,Single,1,4
34343,20,Female,Graduate,Canada,3.6,Facebook,No,8.4,8,In Relationship,1,4
34344,21,Male,Undergraduate,Bangladesh,4.3,Instagram,Yes,8.2,6,Single,3,5
34345,19,Male,Graduate,France,4.6,Instagram,Yes,7.1,7,Single,2,6
34346,21,Female,Graduate,India,5.8,Twitter,Yes,6.0,5,In Relationship,4,9
34347,21,Female,Graduate,Bangladesh,3.6,Facebook,No,8.2,8,Single,1,4
34348,21,Female,Undergraduate,Singapore,5.3,TikTok,Yes,5.7,6,Single,3,7
34349,19,Female,Undergraduate,Sri Lanka,7.1,Instagram,Yes,5.1,4,Single,4,9
34350,20,Female,Graduate,Russia,7.6,Facebook,Yes,4.1,5,In Relationship,4,9
34351,20,Male,Graduate,India,5.4,Instagram,Yes,5.9,6,Single,3,5
34352,22,Female,Undergraduate,Germany,4.2,Facebook,No,7.7,7,In Relationship,2,6
34353,19,Male,Graduate,Yemen,5.9,Twitter,Yes,6.5,6,Single,4,7
34354,22,Male,Undergraduate,USA,5.8,Facebook,Yes,6.5,5,Single,4,8
34355,21,Female,Graduate,Russia,2.6,Instagram,No,9.3,8,Complicated,2,4
34356,22,Female,Graduate,Nepal,4.9,Instagram,Yes,6.4,6,Single,3,7
34357,19,Male,Undergraduate,Nepal,3.5,Instagram,Yes,7.9,7,Single,2,5
34358,24,Female,High School,India,7.5,Instagram,Yes,6.2,5,In Relationship,4,8
34359,21,Female,High School,India,4.2,WhatsApp,Yes,7.2,7,Single,3,7
34360,19,Female,Undergraduate,Turkey,5.6,Instagram,No,6.0,6,In Relationship,3,7
34361,19,Male,Graduate,Bangladesh,5.7,Instagram,No,7.4,6,In Relationship,3,7
34362,20,Male,Graduate,Italy,3.1,Instagram,Yes,8.5,8,In Relationship,2,4
34363,19,Male,Undergraduate,South Korea,6.6,WhatsApp,Yes,5.3,4,In Relationship,4,9
34364,22,Female,Graduate,Bangladesh,6.7,Instagram,Yes,7.1,6,In Relationship,3,8
34365,22,Male,Undergraduate,USA,5.0,TikTok,Yes,7.4,7,Single,2,5
34366,22,Female,Undergraduate,Bosnia,3.8,TikTok,No,8.6,7,In Relationship,2,5
34367,20,Male,Graduate,Armenia,3.7,Instagram,No,8.2,8,In Relationship,2,4
34368,21,Male,Graduate,Turkey,5.4,TikTok,Yes,7.6,6,Single,3,6
34369,21,Male,Graduate,India,6.6,WhatsApp,Yes,5.7,6,Single,3,7
34370,20,Male,Undergraduate,India,3.5,Instagram,Yes,8.6,6,In Relationship,3,7
34371,19,Male,Graduate,Germany,4.8,Instagram,Yes,5.7,5,In Relationship,2,7
34372,22,Male,Graduate,Germany,4.6,Facebook,No,7.2,6,In Relationship,4,7
34373,19,Male,Undergraduate,India,3.9,Instagram,Yes,8.3,8,Complicated,1,4
34374,22,Female,Undergraduate,Italy,3.0,Instagram,No,8.6,8,In Relationship,1,3
34375,20,Female,Graduate,Mexico,5.6,Twitter,Yes,6.8,6,In Relationship,4,8
34376,22,Male,Undergraduate,China,4.6,Instagram,Yes,6.4,7,Complicated,2,7
34377,20,Female,Undergraduate,Russia,7.0,Facebook,Yes,5.0,5,In Relationship,4,9
34378,20,Female,Undergraduate,Japan,4.1,Instagram,No,7.9,7,Single,2,5
34379,20,Male,Undergraduate,Philippines,5.3,TikTok,Yes,5.8,6,Single,3,7
34380,19,Female,Undergraduate,Australia,6.3,Facebook,Yes,5.4,5,Single,3,8
34381,22,Female,Graduate,Morocco,4.4,Snapchat,Yes,7.7,7,Single,3,7
34382,19,Female,High School,India,4.7,WeChat,Yes,8.5,6,In Relationship,2,7
34383,19,Male,Undergraduate,India,4.4,WhatsApp,Yes,7.9,8,Single,2,5
34384,19,Female,Graduate,Belarus,3.8,TikTok,No,8.4,8,Single,2,5
34385,22,Female,Graduate,China,4.3,Instagram,No,7.5,7,Single,2,6
34386,22,Female,Undergraduate,Nepal,5.0,LinkedIn,Yes,7.8,7,Single,2,6
34387,22,Female,Undergraduate,Canada,4.6,Facebook,Yes,7.1,6,Single,3,5
34388,20,Female,Graduate,India,5.5,TikTok,Yes,6.7,6,In Relationship,3,7
34389,19,Female,Undergraduate,China,5.8,WhatsApp,Yes,6.0,5,Single,4,8
34390,21,Male,Undergraduate,Maldives,4.4,Facebook,No,8.0,7,In Relationship,2,5
34391,21,Male,Graduate,Australia,6.8,Facebook,No,5.8,5,Single,4,9
34392,20,Male,Graduate,Canada,4.9,Facebook,Yes,6.8,6,Single,2,7
34393,19,Female,Undergraduate,India,4.0,WhatsApp,No,7.5,7,Single,2,5
34394,22,Male,Graduate,USA,3.4,TikTok,No,7.6,6,In Relationship,3,6
34395,20,Female,Undergraduate,China,4.3,Facebook,No,7.1,6,Single,2,6
34396,20,Male,Undergraduate,Jordan,3.6,Instagram,Yes,8.4,8,In Relationship,2,5
34397,19,Female,Undergraduate,Canada,5.3,Instagram,No,6.6,6,In Relationship,4,8
34398,19,Male,Undergraduate,Singapore,8.3,WhatsApp,Yes,4.9,4,Single,4,9
34399,22,Male,Graduate,Poland,2.9,WhatsApp,No,7.4,8,Single,1,4
34400,19,Male,Undergraduate,Turkey,6.7,Instagram,Yes,5.7,5,Single,3,8
34401,19,Female,Undergraduate,Turkey,3.2,Instagram,No,8.4,7,Single,2,4
34402,19,Female,Graduate,Spain,3.1,Facebook,No,7.9,8,In Relationship,1,3
34403,21,Male,Undergraduate,Mexico,4.6,TikTok,Yes,7.8,6,In Relationship,3,7
34404,22,Male,Undergraduate,India,4.5,Instagram,Yes,6.9,7,In Relationship,2,5
34405,20,Female,Graduate,Germany,5.7,WeChat,Yes,5.8,6,Single,3,7
34406,22,Female,Undergraduate,India,7.6,Instagram,Yes,3.9,5,Single,5,9
34407,21,Female,Graduate,India,3.7,Snapchat,Yes,5.8,7,Single,3,6
34408,20,Male,Undergraduate,Canada,5.6,TikTok,Yes,7.5,6,In Relationship,3,7
34409,22,Female,Graduate,Mexico,4.4,Instagram,Yes,6.4,6,Single,3,7
34410,19,Female,Graduate,Poland,4.3,Instagram,Yes,6.8,5,Single,3,7
34411,21,Female,Graduate,Denmark,4.5,Facebook,Yes,6.2,7,In Relationship,2,6
34412,18,Male,Graduate,Spain,4.7,TikTok,No,6.4,5,Single,3,7
34413,19,Male,Graduate,Russia,4.1,Facebook,No,7.7,8,In Relationship,2,5
34414,19,Female,Undergraduate,India,2.9,Instagram,Yes,7.9,8,Single,2,4
34415,20,Male,Graduate,Canada,4.7,Instagram,Yes,6.5,6,Single,3,7
34416,20,Male,Graduate,Spain,5.0,Instagram,Yes,7.2,6,In Relationship,3,7
34417,24,Male,Graduate,Italy,4.0,Instagram,Yes,8.3,7,In Relationship,2,4
34418,19,Female,Undergraduate,Belarus,6.1,KakaoTalk,Yes,6.1,5,In Relationship,4,8
34419,22,Male,Undergraduate,Russia,4.2,Instagram,No,7.1,8,Single,1,3
34420,23,Female,Graduate,Denmark,3.5,WhatsApp,No,8.1,8,In Relationship,2,4
34421,20,Male,Undergraduate,India,3.0,Instagram,Yes,8.1,7,Single,2,5
34422,21,Female,Undergraduate,Bangladesh,7.3,TikTok,Yes,4.6,5,Single,4,9
34423,24,Male,Graduate,Malaysia,5.8,WhatsApp,Yes,6.1,4,Single,5,9
34424,20,Male,Graduate,Switzerland,3.7,WhatsApp,No,8.0,7,Single,1,5
34425,19,Female,Graduate,Maldives,4.2,WhatsApp,Yes,7.2,6,In Relationship,4,7
34426,23,Male,Undergraduate,Ireland,4.1,Instagram,Yes,7.2,7,Single,3,7
34427,21,Female,Undergraduate,Switzerland,6.4,Instagram,Yes,6.2,5,Single,4,8
34428,21,Male,Undergraduate,India,3.7,VKontakte,Yes,8.4,6,Single,4,7
34429,22,Female,Graduate,USA,2.9,KakaoTalk,No,7.9,8,In Relationship,2,4
34430,19,Female,Graduate,China,5.9,Instagram,Yes,5.7,6,In Relationship,4,8
34431,21,Female,Undergraduate,Canada,6.5,Facebook,Yes,4.8,4,In Relationship,4,9
34432,20,Male,Undergraduate,Ireland,6.3,TikTok,Yes,7.0,7,Single,2,5
34433,19,Female,Undergraduate,India,4.4,WhatsApp,Yes,6.7,7,Single,2,5
34434,20,Female,Undergraduate,Turkey,5.6,TikTok,No,5.7,6,In Relationship,3,7
34435,21,Male,Graduate,Egypt,3.8,TikTok,No,8.3,8,Single,1,3
34436,20,Female,Graduate,Moldova,5.5,Instagram,No,5.6,6,Single,4,8
34437,22,Female,Graduate,Mexico,6.5,Facebook,Yes,5.0,6,In Relationship,2,7
34438,20,Female,Graduate,France,5.7,Instagram,Yes,6.8,5,Single,4,8
34439,23,Female,Undergraduate,Australia,7.4,TikTok,No,6.1,5,Single,4,8
34440,18,Female,Graduate,Italy,6.9,Instagram,Yes,6.8,5,Single,4,9
34441,19,Female,Graduate,Bangladesh,8.2,Twitter,Yes,3.9,4,Single,4,9
34442,21,Male,Undergraduate,Spain,3.7,Facebook,No,6.8,8,Single,1,4
34443,21,Female,Graduate,India,2.6,WhatsApp,Yes,8.3,7,Complicated,2,5
34444,19,Male,Undergraduate,South Korea,6.5,LinkedIn,Yes,6.5,5,Single,3,8
34445,22,Female,Graduate,Turkey,4.3,Instagram,Yes,6.5,8,Single,2,5
34446,21,Male,Graduate,Canada,5.8,Instagram,Yes,6.5,5,Single,4,8
34447,20,Female,Graduate,Russia,3.2,Instagram,No,7.9,7,Single,2,5
34448,20,Female,Undergraduate,New Zealand,4.4,Instagram,No,7.2,7,In Relationship,3,7
34449,20,Male,Undergraduate,Sri Lanka,6.1,TikTok,Yes,5.4,6,In Relationship,3,8
34450,20,Male,Graduate,Netherlands,7.5,Facebook,Yes,4.3,4,Complicated,5,9
34451,19,Male,Graduate,Sri Lanka,2.9,VKontakte,No,7.4,7,Single,2,5
34452,22,Male,Undergraduate,Spain,5.8,WhatsApp,Yes,5.2,5,Single,4,9
34453,20,Female,Undergraduate,Denmark,3.4,Facebook,No,8.5,8,In Relationship,2,4
34454,23,Female,Graduate,Australia,6.7,TikTok,Yes,5.2,5,In Relationship,3,8
34455,20,Female,Graduate,Bangladesh,4.7,Instagram,Yes,6.9,6,Single,3,7
34456,22,Male,Undergraduate,Ireland,4.9,TikTok,No,7.4,6,In Relationship,3,5
34457,22,Male,Undergraduate,Kuwait,8.1,WhatsApp,Yes,4.6,5,Single,4,9
34458,21,Female,Undergraduate,Singapore,6.2,Facebook,Yes,6.2,5,In Relationship,4,9
34459,20,Female,Undergraduate,Germany,6.8,YouTube,No,6.3,5,In Relationship,4,8
34460,24,Male,Graduate,UAE,6.7,WhatsApp,No,4.3,5,Single,4,9
34461,19,Female,Undergraduate,Germany,3.8,Facebook,Yes,7.0,7,In Relationship,2,5
34462,19,Female,High School,Australia,4.8,TikTok,Yes,7.4,6,In Relationship,3,7
34463,19,Male,Graduate,China,3.7,Instagram,Yes,7.8,6,Single,3,7
34464,19,Female,Graduate,Bangladesh,4.4,Instagram,No,8.1,7,In Relationship,2,5
34465,19,Female,Graduate,France,5.1,Instagram,Yes,6.5,6,Single,3,7
34466,22,Female,Graduate,Turkey,4.4,Facebook,No,7.6,6,Single,3,7
34467,21,Male,Undergraduate,Denmark,3.5,Instagram,No,8.0,7,Single,2,4
34468,20,Male,Undergraduate,Malaysia,7.3,Facebook,Yes,5.6,4,In Relationship,4,9
34469,21,Male,Graduate,Turkey,6.4,TikTok,Yes,5.8,6,In Relationship,2,7
34470,22,Female,Graduate,India,3.8,Instagram,Yes,6.8,8,In Relationship,2,5
34471,24,Male,Undergraduate,Sri Lanka,3.5,WhatsApp,Yes,8.4,8,In Relationship,2,4
34472,22,Female,Undergraduate,USA,5.4,WhatsApp,Yes,8.0,5,Single,3,7
34473,19,Male,Undergraduate,Iceland,7.2,Instagram,Yes,6.7,6,Single,3,7
34474,22,Female,Undergraduate,USA,6.2,Twitter,Yes,7.4,4,Single,4,8
34475,19,Female,Undergraduate,Switzerland,4.9,TikTok,Yes,6.5,5,In Relationship,4,8
34476,21,Female,Graduate,Philippines,4.4,TikTok,Yes,6.7,6,In Relationship,3,5
34477,20,Female,Graduate,Canada,7.2,LinkedIn,Yes,4.8,4,Single,4,9
34478,20,Female,Graduate,Italy,4.7,KakaoTalk,Yes,6.2,6,In Relationship,3,7
34479,19,Female,Undergraduate,UK,4.4,Facebook,Yes,7.4,7,Single,3,7
34480,18,Male,Graduate,Ireland,5.8,Instagram,No,5.8,6,Single,3,7
34481,20,Female,Undergraduate,Finland,6.1,LINE,Yes,5.4,5,In Relationship,5,9
34482,22,Male,Undergraduate,Spain,3.7,TikTok,No,9.2,7,Single,2,5
34483,19,Male,Undergraduate,Bangladesh,3.3,VKontakte,Yes,8.3,8,In Relationship,1,4
34484,20,Male,Undergraduate,Australia,4.9,Instagram,Yes,6.5,5,In Relationship,4,8
34485,21,Female,Graduate,Bangladesh,6.5,TikTok,Yes,7.2,6,Single,3,7
34486,24,Male,Undergraduate,Mexico,5.1,Instagram,Yes,7.3,6,Single,3,7
34487,20,Male,Undergraduate,Ireland,5.8,TikTok,Yes,6.8,5,Single,4,8
34488,24,Female,Undergraduate,Poland,4.8,VKontakte,Yes,7.3,6,Single,3,7
34489,19,Male,Graduate,Bangladesh,3.4,TikTok,Yes,6.5,6,Single,3,6
34490,19,Male,Graduate,Italy,7.2,TikTok,Yes,5.8,4,Single,5,9
34491,20,Male,Graduate,Denmark,4.6,Twitter,Yes,7.0,6,In Relationship,2,7
34492,21,Male,Graduate,Maldives,7.5,Instagram,Yes,5.3,5,Single,4,9
34493,19,Male,Undergraduate,Spain,3.4,Instagram,Yes,8.4,8,In Relationship,2,4
34494,24,Female,Undergraduate,UK,6.3,Facebook,Yes,5.3,5,In Relationship,4,9
34495,23,Female,Undergraduate,Bangladesh,6.1,Facebook,Yes,6.5,5,Single,4,8
34496,19,Female,Graduate,South Korea,5.1,TikTok,Yes,6.7,6,In Relationship,3,7
34497,19,Male,Graduate,India,3.2,Instagram,Yes,7.9,7,Single,3,5
34498,22,Male,Graduate,Italy,5.2,Facebook,Yes,5.4,5,In Relationship,3,8
34499,20,Male,Graduate,India,3.3,TikTok,Yes,7.7,7,Single,2,4
34500,22,Male,Graduate,Turkey,6.3,Facebook,Yes,6.9,6,In Relationship,3,7
34501,21,Female,Graduate,Mexico,5.6,Facebook,Yes,6.2,6,In Relationship,3,7
34502,21,Male,Graduate,Nepal,6.3,TikTok,Yes,5.3,5,Single,4,8
34503,21,Male,Undergraduate,Turkey,4.6,TikTok,No,8.6,7,Single,3,5
34504,20,Female,Graduate,Russia,7.0,TikTok,No,5.6,5,In Relationship,4,8
34505,19,Female,Undergraduate,Canada,5.1,WhatsApp,Yes,5.5,6,In Relationship,3,7
34506,20,Female,Undergraduate,Netherlands,6.3,VKontakte,Yes,5.7,5,In Relationship,4,8
34507,21,Male,Undergraduate,Canada,5.4,Instagram,Yes,6.6,6,In Relationship,4,6
34508,24,Female,Undergraduate,Russia,4.4,TikTok,No,7.5,7,Single,2,4
34509,20,Male,Undergraduate,USA,5.3,Instagram,Yes,7.3,6,Single,4,7
34510,19,Male,Graduate,France,3.7,Facebook,Yes,7.5,6,In Relationship,3,6
34511,20,Male,Graduate,Vatican City,5.1,Facebook,Yes,5.8,6,Single,3,7
34512,22,Female,Graduate,Yemen,3.8,TikTok,No,6.8,8,Single,2,5
34513,22,Male,Undergraduate,India,6.7,Instagram,Yes,5.8,5,Single,4,8
34514,22,Female,Graduate,Mexico,4.1,Instagram,Yes,7.3,6,Single,3,6
34515,20,Female,Graduate,UAE,3.3,Facebook,No,7.3,8,Single,1,4
34516,21,Female,Undergraduate,UK,4.5,Instagram,No,7.5,7,In Relationship,3,6
34517,19,Female,Undergraduate,India,4.3,TikTok,Yes,8.1,7,Single,2,4
34518,22,Male,Graduate,Russia,3.8,Twitter,Yes,7.8,8,In Relationship,2,5
34519,21,Male,Undergraduate,Singapore,7.6,Instagram,Yes,5.7,5,Single,4,9
34520,21,Male,Graduate,Albania,8.4,Instagram,Yes,4.9,4,In Relationship,5,9
34521,20,Female,Graduate,UAE,7.1,Twitter,Yes,5.2,4,In Relationship,5,9
34522,22,Male,Undergraduate,Nepal,3.8,LINE,No,8.4,8,Single,2,4
34523,22,Female,Graduate,Malaysia,2.5,Snapchat,No,8.8,8,In Relationship,1,3
34524,24,Male,Undergraduate,Turkey,5.8,Facebook,Yes,5.9,6,Single,3,8
34525,22,Female,Graduate,Bahrain,3.0,Facebook,No,8.7,8,Single,2,4
34526,19,Male,Graduate,Mexico,8.0,VKontakte,Yes,4.5,4,Single,5,9
34527,22,Male,Undergraduate,USA,6.2,TikTok,Yes,6.8,5,In Relationship,4,7
34528,21,Male,Undergraduate,Spain,3.0,Instagram,Yes,8.1,7,Single,2,5
34529,19,Male,Undergraduate,Japan,3.0,Facebook,Yes,8.6,8,Single,3,5
34530,19,Female,Graduate,France,3.9,LinkedIn,No,9.2,8,Single,1,4
34531,21,Female,Undergraduate,Canada,4.9,Instagram,Yes,5.8,6,In Relationship,3,7
34532,23,Female,Undergraduate,Nepal,5.6,LinkedIn,Yes,7.4,6,Single,4,8
34533,22,Female,Undergraduate,Japan,4.7,Instagram,Yes,6.6,6,In Relationship,3,7
34534,22,Male,Graduate,India,4.8,Instagram,Yes,6.3,6,In Relationship,3,7
34535,22,Female,Undergraduate,France,4.2,TikTok,No,7.5,8,Single,1,4
34536,20,Male,Undergraduate,Sri Lanka,4.3,Instagram,Yes,6.9,6,In Relationship,4,7
34537,19,Female,Graduate,New Zealand,4.1,Instagram,Yes,6.9,8,In Relationship,2,5
34538,21,Female,Graduate,India,3.4,TikTok,No,8.4,6,In Relationship,3,5
34539,21,Male,Graduate,Denmark,5.1,TikTok,No,5.8,6,Single,3,7
34540,19,Male,Undergraduate,USA,4.9,Instagram,No,8.0,7,In Relationship,3,7
34541,19,Female,Graduate,Denmark,4.3,TikTok,Yes,8.0,5,Single,3,7
34542,21,Female,Undergraduate,Nepal,4.6,Facebook,Yes,6.7,6,Single,3,7
34543,22,Male,Undergraduate,Mexico,3.2,Instagram,No,8.3,8,Single,2,4
34544,21,Male,Graduate,Canada,2.7,Facebook,No,9.2,8,Single,1,4
34545,21,Female,Undergraduate,Denmark,4.5,VKontakte,Yes,7.2,5,Single,4,7
34546,21,Female,Undergraduate,Switzerland,5.5,Facebook,Yes,7.6,7,Single,3,7
34547,22,Female,Undergraduate,Canada,5.8,Instagram,Yes,4.8,5,In Relationship,4,9
34548,21,Male,Undergraduate,Switzerland,4.6,Instagram,Yes,8.6,7,Single,2,5
34549,21,Male,Graduate,Pakistan,4.2,Twitter,Yes,6.0,7,In Relationship,3,7
34550,22,Male,Undergraduate,Mexico,5.7,LinkedIn,Yes,6.2,7,In Relationship,3,7
34551,22,Female,Undergraduate,Mexico,4.4,Instagram,Yes,7.9,6,In Relationship,3,6
34552,20,Male,Undergraduate,Maldives,4.1,LinkedIn,Yes,8.2,6,In Relationship,3,7
